Order Date,Region,Sales Channel,Category,Product Name,Quantity,Unit Price,Total Sales,Profit
2024-09-04,East,Online,Office Supplies,Binder Pack,6,37.57,225.42,96.49
2024-09-04,West,Online,Office Supplies,Binder Pack,24,31.49,755.76,363.16
2024-09-06,North,In-Store,Electronics,Smartphone,1,654.85,654.85,145.64
2024-09-06,North,Online,Office Supplies,Pen Box,19,17.98,341.62,120.4
2024-09-07,West,Online,Office Supplies,Printer Paper,20,28.73,574.6,147.28
2024-09-08,West,Online,Furniture,Desk,5,379.94,1899.7,416.66
2024-09-08,North,Distributor,Furniture,Bookshelf,1,104.76,104.76,42.36
2024-09-08,South,In-Store,Furniture,Bookshelf,5,114.36,571.8,115.03
2024-09-08,North,Online,Electronics,Laptop,6,1637.62,9825.72,3508.29
2024-09-08,West,Online,Office Supplies,Pen Box,16,18.56,296.96,102.04
2024-09-09,East,In-Store,Furniture,Desk,9,481.17,4330.53,1392.18
2024-09-09,Central,In-Store,Office Supplies,Binder Pack,5,30.32,151.6,57.71
2024-09-09,North,Online,Furniture,Desk,4,375.52,1502.08,553.6
2024-09-10,Central,Online,Office Supplies,Stapler,8,7.1,56.8,25.93
2024-09-10,East,Distributor,Electronics,Laptop,1,1431.71,1431.71,465.41
2024-09-10,West,Online,Electronics,Headphones,13,142.36,1850.68,770.04
2024-09-11,South,Online,Electronics,Headphones,10,152.55,1525.5,404.54
2024-09-12,South,Distributor,Electronics,Smartphone,6,529.46,3176.76,1069.29
2024-09-12,Central,Online,Electronics,Laptop,18,1619.62,29153.16,12000.78
2024-09-13,Central,In-Store,Electronics,Monitor,1,424.14,424.14,170.52
2024-09-13,West,In-Store,Office Supplies,Binder Pack,3,35.81,107.43,47.8
2024-09-13,West,Online,Furniture,Office Chair,16,151.94,2431.04,731.52
2024-09-14,Central,Online,Office Supplies,Pen Box,12,9.56,114.72,26.41
2024-09-14,West,Online,Furniture,Bookshelf,8,241.18,1929.44,645.88
2024-09-14,East,Online,Electronics,Headphones,2,92.1,184.2,90.35
2024-09-14,South,In-Store,Furniture,Desk,17,376.09,6393.53,1834.87
2024-09-14,South,In-Store,Office Supplies,Printer Paper,16,16.01,256.16,115.1
2024-09-14,West,Online,Furniture,Office Chair,18,377.3,6791.4,2024.59
2024-09-14,Central,Distributor,Office Supplies,Binder Pack,4,26.51,106.04,31.47
2024-09-15,East,In-Store,Electronics,Smartphone,23,967.45,22251.35,9134.86
2024-09-15,East,In-Store,Office Supplies,Printer Paper,17,24.72,420.24,118.51
2024-09-15,South,In-Store,Furniture,Bookshelf,22,91.06,2003.32,918.68
2024-09-15,East,In-Store,Office Supplies,Pen Box,23,11.91,273.93,118.08
2024-09-16,South,In-Store,Furniture,Bookshelf,5,246.76,1233.8,615.6
2024-09-16,West,In-Store,Furniture,Desk,12,499.37,5992.44,2701.45
2024-09-16,East,Online,Office Supplies,Pen Box,19,14.38,273.22,120.23
2024-09-17,West,In-Store,Office Supplies,Pen Box,14,19.24,269.36,125.02
2024-09-17,North,Online,Furniture,Bookshelf,18,130.33,2345.94,892.26
2024-09-17,East,Online,Electronics,Laptop,3,2486.05,7458.15,1701.35
2024-09-18,North,Online,Electronics,Headphones,16,184.36,2949.76,989.67
2024-09-18,South,In-Store,Electronics,Laptop,24,1834.2,44020.8,11304.89
2024-09-18,West,Online,Furniture,Desk,5,514.25,2571.25,884.61
2024-09-18,West,Online,Electronics,Monitor,9,244.23,2198.07,836.71
2024-09-19,North,Online,Furniture,Desk,24,239.71,5753.04,1467.99
2024-09-19,South,Online,Electronics,Headphones,7,105.01,735.07,262.01
2024-09-20,East,Online,Office Supplies,Binder Pack,4,39.03,156.12,41.18
2024-09-20,North,In-Store,Furniture,Desk,3,387.35,1162.05,430.0
2024-09-20,East,Distributor,Furniture,Bookshelf,19,203.01,3857.19,1798.27
2024-09-20,South,Online,Electronics,Monitor,20,389.64,7792.8,3619.32
2024-09-21,Central,In-Store,Electronics,Laptop,5,1401.25,7006.25,3417.1
2024-09-21,West,Online,Electronics,Smartphone,12,934.63,11215.56,5489.2
2024-09-21,North,Online,Electronics,Monitor,9,453.01,4077.09,983.58
2024-09-21,East,Online,Office Supplies,Printer Paper,20,29.79,595.8,221.18
2024-09-22,South,Online,Furniture,Desk,20,204.75,4095.0,1762.53
2024-09-22,South,Online,Office Supplies,Pen Box,4,5.27,21.08,10.18
2024-09-23,Central,In-Store,Electronics,Smartphone,12,469.62,5635.44,1350.87
2024-09-23,North,Online,Office Supplies,Pen Box,16,17.09,273.44,128.56
2024-09-23,South,Online,Electronics,Laptop,24,934.87,22436.88,7230.19
2024-09-23,North,Online,Office Supplies,Printer Paper,13,24.82,322.66,160.05
2024-09-24,Central,Online,Electronics,Laptop,23,1991.52,45804.96,16249.38
2024-09-24,Central,Online,Office Supplies,Stapler,21,9.51,199.71,49.35
2024-09-24,Central,In-Store,Electronics,Laptop,1,1589.91,1589.91,321.99
2024-09-24,South,Online,Office Supplies,Stapler,5,7.65,38.25,17.79
2024-09-24,East,Online,Furniture,Desk,16,438.46,7015.36,1887.54
2024-09-24,North,In-Store,Furniture,Desk,10,776.18,7761.8,1641.34
2024-09-24,South,Online,Furniture,Desk,24,314.61,7550.64,1796.51
2024-09-24,East,Distributor,Electronics,Headphones,6,208.96,1253.76,472.02
2024-09-25,Central,Distributor,Office Supplies,Stapler,24,14.73,353.52,159.23
2024-09-25,Central,Online,Furniture,Bookshelf,3,160.26,480.78,153.43
2024-09-25,Central,Online,Furniture,Bookshelf,4,142.28,569.12,263.32
2024-09-25,Central,Distributor,Electronics,Headphones,18,157.16,2828.88,1061.91
2024-09-26,East,In-Store,Electronics,Monitor,15,167.37,2510.55,877.71
2024-09-27,West,Online,Office Supplies,Binder Pack,11,38.99,428.89,88.22
2024-09-27,North,Online,Office Supplies,Printer Paper,4,14.03,56.12,23.92
2024-09-27,West,Online,Office Supplies,Pen Box,19,9.8,186.2,70.57
2024-09-27,East,Online,Furniture,Office Chair,1,393.23,393.23,179.64
2024-09-28,West,Online,Furniture,Bookshelf,22,234.29,5154.38,2154.74
2024-09-28,Central,Online,Furniture,Desk,22,652.21,14348.62,6729.45
2024-09-28,North,Online,Office Supplies,Stapler,17,8.77,149.09,54.5
2024-09-28,North,Online,Furniture,Bookshelf,1,92.61,92.61,26.21
2024-09-28,South,In-Store,Furniture,Desk,16,521.19,8339.04,3342.17
2024-09-28,North,Online,Electronics,Monitor,15,471.99,7079.85,3113.81
2024-09-28,North,Online,Office Supplies,Printer Paper,24,22.32,535.68,208.42
2024-09-28,Central,In-Store,Furniture,Bookshelf,13,198.95,2586.35,711.88
2024-09-29,East,In-Store,Electronics,Laptop,20,1548.47,30969.4,11587.46
2024-09-29,North,In-Store,Furniture,Office Chair,4,454.4,1817.6,737.16
2024-09-29,East,Distributor,Electronics,Headphones,20,87.11,1742.2,403.61
2024-09-29,North,In-Store,Furniture,Office Chair,24,456.78,10962.72,2240.08
2024-09-30,Central,Online,Furniture,Bookshelf,10,198.16,1981.6,875.02
2024-09-30,West,In-Store,Electronics,Smartphone,4,507.36,2029.44,456.52
2024-09-30,North,Online,Electronics,Laptop,4,1779.15,7116.6,3501.75
2024-10-01,Central,Online,Office Supplies,Pen Box,13,11.64,151.32,40.61
2024-10-02,Central,Online,Electronics,Headphones,20,246.67,4933.4,1635.61
2024-10-02,South,Online,Electronics,Laptop,11,2450.09,26950.99,8085.86
2024-10-02,East,In-Store,Furniture,Desk,15,383.17,5747.55,1977.42
2024-10-02,Central,In-Store,Office Supplies,Printer Paper,15,13.32,199.8,86.04
2024-10-02,South,Online,Office Supplies,Printer Paper,8,18.28,146.24,39.68
2024-10-02,East,Online,Furniture,Desk,22,381.48,8392.56,2933.81
2024-10-03,North,Online,Office Supplies,Stapler,13,6.0,78.0,32.64
2024-10-03,Central,Distributor,Electronics,Headphones,24,174.11,4178.64,1267.19
2024-10-03,North,Online,Furniture,Desk,23,580.72,13356.56,5851.38
2024-10-04,North,Online,Office Supplies,Binder Pack,7,25.88,181.16,68.62
2024-10-05,South,Distributor,Electronics,Smartphone,17,600.99,10216.83,2309.2
2024-10-05,South,In-Store,Office Supplies,Printer Paper,11,28.46,313.06,152.63
2024-10-06,West,Online,Office Supplies,Pen Box,3,5.16,15.48,4.14
2024-10-06,West,Online,Furniture,Office Chair,3,334.35,1003.05,328.14
2024-10-07,Central,In-Store,Furniture,Bookshelf,17,107.51,1827.67,689.35
2024-10-07,East,Online,Office Supplies,Binder Pack,13,18.47,240.11,68.52
2024-10-08,Central,Online,Furniture,Desk,3,638.42,1915.26,914.39
2024-10-08,West,In-Store,Furniture,Office Chair,23,176.69,4063.87,1030.75
2024-10-08,West,In-Store,Furniture,Desk,5,475.5,2377.5,685.5
2024-10-08,West,Online,Office Supplies,Pen Box,15,8.08,121.2,44.41
2024-10-09,Central,Online,Office Supplies,Printer Paper,8,15.86,126.88,61.96
2024-10-09,East,Online,Office Supplies,Printer Paper,13,12.24,159.12,33.13
2024-10-10,South,In-Store,Office Supplies,Binder Pack,13,27.0,351.0,152.97
2024-10-10,South,Online,Furniture,Office Chair,9,193.42,1740.78,475.38
2024-10-10,Central,Online,Office Supplies,Printer Paper,13,11.22,145.86,53.57
2024-10-10,West,In-Store,Office Supplies,Binder Pack,19,36.53,694.07,344.4
2024-10-10,West,Online,Office Supplies,Printer Paper,19,15.23,289.37,60.34
2024-10-10,South,In-Store,Electronics,Headphones,21,187.46,3936.66,1128.05
2024-10-10,Central,Online,Furniture,Bookshelf,11,140.99,1550.89,582.54
2024-10-11,South,Online,Furniture,Office Chair,19,141.28,2684.32,1140.09
2024-10-12,South,Distributor,Electronics,Monitor,1,399.56,399.56,198.6
2024-10-12,North,In-Store,Office Supplies,Printer Paper,23,20.94,481.62,149.48
2024-10-12,Central,Online,Electronics,Laptop,23,1009.15,23210.45,5892.51
2024-10-12,North,Online,Office Supplies,Binder Pack,21,26.65,559.65,275.43
2024-10-13,North,Online,Furniture,Office Chair,3,259.94,779.82,386.84
2024-10-13,South,Online,Electronics,Headphones,13,281.27,3656.51,877.99
2024-10-13,South,Online,Office Supplies,Stapler,13,6.07,78.91,28.77
2024-10-14,West,Online,Electronics,Monitor,16,265.31,4244.96,1641.92
2024-10-14,East,Online,Furniture,Desk,20,501.28,10025.6,4661.17
2024-10-14,West,Online,Office Supplies,Pen Box,10,9.68,96.8,47.21
2024-10-14,South,Online,Electronics,Smartphone,24,847.96,20351.04,6045.94
2024-10-15,North,Online,Furniture,Office Chair,15,452.9,6793.5,2830.1
2024-10-15,South,Online,Office Supplies,Stapler,8,9.78,78.24,27.19
2024-10-15,South,In-Store,Furniture,Office Chair,4,186.23,744.92,234.32
2024-10-15,South,In-Store,Furniture,Bookshelf,17,156.69,2663.73,838.47
2024-10-16,North,Online,Furniture,Bookshelf,3,195.41,586.23,178.33
2024-10-16,West,Online,Furniture,Office Chair,18,137.22,2469.96,671.9
2024-10-16,West,Online,Furniture,Desk,17,667.52,11347.84,3213.3
2024-10-16,South,Online,Office Supplies,Printer Paper,6,16.6,99.6,32.5
2024-10-17,East,Online,Electronics,Headphones,7,192.83,1349.81,426.83
2024-10-17,Central,Online,Office Supplies,Stapler,21,8.04,168.84,79.89
2024-10-18,North,In-Store,Office Supplies,Binder Pack,8,20.41,163.28,76.26
2024-10-18,Central,Distributor,Furniture,Bookshelf,13,179.73,2336.49,762.88
2024-10-18,South,Online,Furniture,Desk,4,437.55,1750.2,627.96
2024-10-19,South,In-Store,Furniture,Bookshelf,12,80.01,960.12,237.15
2024-10-19,North,In-Store,Electronics,Laptop,5,1659.76,8298.8,3981.64
2024-10-20,Central,Online,Furniture,Bookshelf,13,241.28,3136.64,946.65
2024-10-20,South,In-Store,Office Supplies,Stapler,14,12.12,169.68,60.02
2024-10-20,North,Online,Electronics,Monitor,8,383.88,3071.04,1274.02
2024-10-21,South,Online,Office Supplies,Pen Box,12,16.68,200.16,41.98
2024-10-21,Central,Online,Office Supplies,Printer Paper,17,12.82,217.94,75.91
2024-10-21,Central,In-Store,Office Supplies,Stapler,9,8.34,75.06,29.32
2024-10-21,West,Online,Furniture,Desk,1,488.62,488.62,153.58
2024-10-21,East,In-Store,Office Supplies,Pen Box,18,5.68,102.24,44.98
2024-10-22,East,Online,Electronics,Laptop,10,1517.01,15170.1,6931.14
2024-10-22,North,In-Store,Furniture,Bookshelf,9,133.33,1199.97,468.07
2024-10-22,North,Distributor,Electronics,Smartphone,19,941.61,17890.59,7738.24
2024-10-22,Central,Online,Electronics,Laptop,7,1033.36,7233.52,2794.19
2024-10-22,West,In-Store,Electronics,Headphones,8,229.88,1839.04,482.85
2024-10-23,North,In-Store,Furniture,Desk,3,588.4,1765.2,504.28
2024-10-23,West,Online,Furniture,Office Chair,13,113.53,1475.89,676.5
2024-10-23,North,In-Store,Furniture,Desk,4,364.68,1458.72,507.48
2024-10-24,North,Online,Office Supplies,Printer Paper,4,19.41,77.64,35.76
2024-10-25,West,Online,Electronics,Monitor,7,494.8,3463.6,1668.59
2024-10-25,East,Online,Furniture,Office Chair,2,318.88,637.76,238.43
2024-10-26,Central,Online,Furniture,Bookshelf,3,163.94,491.82,182.75
2024-10-26,East,Online,Furniture,Office Chair,5,109.92,549.6,131.45
2024-10-26,West,Online,Electronics,Laptop,24,2468.04,59232.96,15571.1
2024-10-26,Central,In-Store,Furniture,Desk,7,745.76,5220.32,1287.76
2024-10-27,Central,Distributor,Office Supplies,Printer Paper,6,20.33,121.98,58.78
2024-10-27,South,Online,Electronics,Monitor,16,464.29,7428.64,2985.15
2024-10-27,Central,Online,Furniture,Desk,18,584.53,10521.54,4919.34
2024-10-28,Central,In-Store,Office Supplies,Binder Pack,1,31.78,31.78,9.05
2024-10-28,North,Online,Furniture,Bookshelf,6,236.78,1420.68,469.28
2024-10-28,West,In-Store,Electronics,Monitor,4,308.63,1234.52,262.4
2024-10-28,South,In-Store,Electronics,Laptop,5,1252.43,6262.15,1845.88
2024-10-28,South,Online,Furniture,Desk,9,418.36,3765.24,1614.55
2024-10-28,West,Online,Furniture,Bookshelf,21,85.25,1790.25,843.16
2024-10-29,West,Online,Electronics,Smartphone,19,1099.43,20889.17,9212.27
2024-10-29,West,Distributor,Electronics,Laptop,24,1529.03,36696.72,15762.27
2024-10-29,South,Online,Electronics,Laptop,23,2182.76,50203.48,24688.74
2024-10-30,South,Online,Electronics,Monitor,14,498.53,6979.42,2333.84
2024-10-30,North,Online,Electronics,Monitor,15,206.28,3094.2,1532.74
2024-10-31,Central,Online,Furniture,Bookshelf,7,127.76,894.32,407.39
2024-11-01,South,In-Store,Office Supplies,Printer Paper,10,14.17,141.7,45.84
2024-11-01,Central,Distributor,Electronics,Headphones,18,206.75,3721.5,1024.91
2024-11-01,East,Online,Office Supplies,Pen Box,15,16.56,248.4,51.97
2024-11-02,South,In-Store,Electronics,Headphones,20,244.21,4884.2,2369.55
2024-11-02,North,In-Store,Electronics,Laptop,9,2264.24,20378.16,9797.41
2024-11-02,East,Online,Furniture,Office Chair,6,222.15,1332.9,443.27
2024-11-02,North,In-Store,Office Supplies,Printer Paper,8,10.39,83.12,27.57
2024-11-03,South,Online,Electronics,Laptop,7,1094.83,7663.81,3065.66
2024-11-03,North,Online,Electronics,Smartphone,4,1036.21,4144.84,1593.64
2024-11-05,South,In-Store,Office Supplies,Printer Paper,10,10.77,107.7,49.13
2024-11-07,South,Online,Furniture,Office Chair,13,189.76,2466.88,629.04
2024-11-07,Central,Online,Electronics,Monitor,3,362.1,1086.3,420.16
2024-11-07,North,Online,Furniture,Bookshelf,8,215.77,1726.16,617.6
2024-11-07,North,Online,Office Supplies,Stapler,22,12.9,283.8,64.19
2024-11-07,South,Online,Office Supplies,Printer Paper,12,13.1,157.2,77.51
2024-11-08,East,In-Store,Office Supplies,Binder Pack,11,28.63,314.93,121.87
2024-11-08,Central,Online,Furniture,Desk,9,235.12,2116.08,1023.52
2024-11-09,Central,Online,Office Supplies,Binder Pack,2,37.46,74.92,21.92
2024-11-09,North,Online,Furniture,Desk,17,582.05,9894.85,2536.79
2024-11-09,Central,Online,Furniture,Desk,20,768.89,15377.8,6194.1
2024-11-09,North,Distributor,Furniture,Desk,12,565.59,6787.08,2631.82
2024-11-09,Central,Online,Furniture,Office Chair,22,143.94,3166.68,865.07
2024-11-09,Central,In-Store,Electronics,Headphones,9,56.3,506.7,136.77
2024-11-09,Central,Online,Office Supplies,Printer Paper,8,22.48,179.84,49.31
2024-11-10,North,Distributor,Furniture,Office Chair,1,398.67,398.67,89.26
2024-11-10,West,Online,Furniture,Bookshelf,22,207.7,4569.4,1448.44
2024-11-11,North,Distributor,Furniture,Bookshelf,11,148.32,1631.52,702.96
2024-11-12,South,In-Store,Office Supplies,Printer Paper,15,19.93,298.95,131.94
2024-11-13,East,In-Store,Office Supplies,Printer Paper,17,12.22,207.74,87.68
2024-11-14,South,Online,Furniture,Bookshelf,5,184.29,921.45,191.73
2024-11-14,East,In-Store,Office Supplies,Stapler,9,14.37,129.33,28.79
2024-11-14,West,Online,Furniture,Office Chair,2,307.2,614.4,243.89
2024-11-14,South,In-Store,Office Supplies,Binder Pack,19,26.01,494.19,120.2
2024-11-15,South,In-Store,Furniture,Desk,21,574.57,12065.97,4096.48
2024-11-15,West,Online,Office Supplies,Printer Paper,11,17.2,189.2,86.84
2024-11-16,North,Distributor,Furniture,Bookshelf,9,124.35,1119.15,315.75
2024-11-16,North,In-Store,Furniture,Desk,16,436.08,6977.28,1708.87
2024-11-17,East,Online,Furniture,Office Chair,17,285.88,4859.96,1619.81
2024-11-17,South,Online,Furniture,Desk,1,608.2,608.2,164.61
2024-11-17,Central,Online,Electronics,Headphones,8,166.04,1328.32,427.86
2024-11-17,South,Online,Furniture,Office Chair,20,216.81,4336.2,2063.05
2024-11-17,South,Online,Office Supplies,Stapler,19,5.4,102.6,30.5
2024-11-18,Central,Online,Electronics,Laptop,19,2243.24,42621.56,14120.76
2024-11-18,West,Online,Electronics,Headphones,6,68.5,411.0,187.15
2024-11-18,South,Online,Office Supplies,Stapler,15,14.53,217.95,105.73
2024-11-18,West,Online,Furniture,Desk,15,298.32,4474.8,1998.02
2024-11-18,Central,Online,Office Supplies,Printer Paper,7,14.8,103.6,39.59
2024-11-18,South,Online,Electronics,Monitor,14,464.37,6501.18,2290.08
2024-11-18,North,Online,Electronics,Laptop,1,2011.73,2011.73,862.76
2024-11-18,West,Online,Furniture,Desk,21,400.5,8410.5,2182.33
2024-11-18,North,Online,Electronics,Laptop,17,1656.26,28156.42,6584.1
2024-11-19,West,Online,Office Supplies,Printer Paper,2,25.12,50.24,14.48
2024-11-19,South,Online,Office Supplies,Stapler,15,14.25,213.75,70.41
2024-11-20,East,In-Store,Electronics,Monitor,12,338.76,4065.12,1637.57
2024-11-20,Central,In-Store,Electronics,Headphones,23,206.52,4749.96,983.95
2024-11-21,Central,Online,Electronics,Laptop,1,2301.29,2301.29,1081.25
2024-11-21,West,In-Store,Electronics,Headphones,3,154.43,463.29,140.02
2024-11-22,East,Online,Furniture,Bookshelf,24,88.59,2126.16,825.51
2024-11-22,Central,Distributor,Office Supplies,Printer Paper,15,24.63,369.45,153.6
2024-11-22,Central,Online,Office Supplies,Binder Pack,14,30.69,429.66,175.08
2024-11-22,South,Online,Furniture,Office Chair,7,132.83,929.81,449.63
2024-11-23,West,In-Store,Furniture,Bookshelf,19,205.16,3898.04,1088.72
2024-11-23,South,Online,Furniture,Office Chair,8,100.03,800.24,310.92
2024-11-23,West,Distributor,Furniture,Bookshelf,12,117.73,1412.76,659.96
2024-11-23,Central,In-Store,Furniture,Desk,17,347.11,5900.87,1897.14
2024-11-23,East,In-Store,Furniture,Bookshelf,9,142.53,1282.77,346.18
2024-11-24,North,Online,Office Supplies,Pen Box,14,7.16,100.24,20.48
2024-11-24,East,Online,Furniture,Bookshelf,22,128.6,2829.2,945.34
2024-11-24,North,Online,Electronics,Smartphone,14,1175.32,16454.48,3383.26
2024-11-24,West,Online,Office Supplies,Stapler,11,6.68,73.48,17.67
2024-11-24,West,Online,Furniture,Desk,19,582.54,11068.26,3274.39
2024-11-24,West,Online,Office Supplies,Binder Pack,7,28.02,196.14,81.71
2024-11-25,North,In-Store,Office Supplies,Pen Box,21,13.5,283.5,140.01
2024-11-25,North,Distributor,Furniture,Office Chair,23,403.34,9276.82,3837.76
2024-11-26,South,In-Store,Furniture,Bookshelf,12,100.1,1201.2,391.3
2024-11-27,West,In-Store,Furniture,Office Chair,7,326.79,2287.53,821.86
2024-11-27,North,Online,Office Supplies,Binder Pack,8,35.89,287.12,107.68
2024-11-28,Central,Distributor,Furniture,Desk,4,320.24,1280.96,262.19
2024-11-28,North,Online,Furniture,Bookshelf,21,128.03,2688.63,1235.8
2024-11-28,Central,In-Store,Electronics,Laptop,5,1347.52,6737.6,1928.64
2024-11-28,North,In-Store,Office Supplies,Binder Pack,15,22.48,337.2,134.16
2024-11-28,East,In-Store,Office Supplies,Pen Box,12,10.63,127.56,46.47
2024-11-28,West,Distributor,Furniture,Bookshelf,1,110.26,110.26,24.19
2024-11-29,East,In-Store,Office Supplies,Binder Pack,13,26.43,343.59,135.34
2024-11-29,East,In-Store,Furniture,Office Chair,12,343.79,4125.48,1931.58
2024-11-29,Central,In-Store,Electronics,Laptop,1,1266.07,1266.07,462.03
2024-11-29,South,Online,Furniture,Bookshelf,10,208.37,2083.7,495.53
2024-11-29,South,Online,Office Supplies,Pen Box,6,11.22,67.32,16.78
2024-11-30,East,Online,Furniture,Office Chair,13,308.35,4008.55,995.8
2024-11-30,South,Online,Electronics,Laptop,5,2467.13,12335.65,3408.07
2024-11-30,Central,Online,Furniture,Bookshelf,24,88.15,2115.6,812.09
2024-11-30,East,In-Store,Office Supplies,Stapler,20,6.57,131.4,57.11
2024-12-01,South,Online,Office Supplies,Stapler,10,10.46,104.6,50.16
2024-12-01,Central,In-Store,Furniture,Bookshelf,7,124.84,873.88,327.37
2024-12-01,North,Distributor,Electronics,Headphones,18,157.59,2836.62,1305.67
2024-12-01,West,In-Store,Furniture,Desk,2,588.34,1176.68,507.96
2024-12-02,West,In-Store,Electronics,Monitor,6,348.65,2091.9,793.98
2024-12-02,South,Online,Office Supplies,Printer Paper,10,10.41,104.1,45.54
2024-12-02,South,Online,Office Supplies,Printer Paper,15,12.95,194.25,85.39
2024-12-02,North,Online,Furniture,Bookshelf,11,226.81,2494.91,572.62
2024-12-02,North,In-Store,Office Supplies,Pen Box,6,19.72,118.32,47.74
2024-12-02,West,Online,Furniture,Desk,24,792.4,19017.6,4285.07
2024-12-02,West,Online,Furniture,Desk,17,567.13,9641.21,3467.73
2024-12-03,East,In-Store,Office Supplies,Binder Pack,11,25.84,284.24,92.83
2024-12-03,South,Online,Electronics,Laptop,18,1068.16,19226.88,8012.2
2024-12-03,East,In-Store,Electronics,Smartphone,24,540.84,12980.16,5635.21
2024-12-04,West,Online,Office Supplies,Printer Paper,1,13.75,13.75,5.85
2024-12-04,Central,In-Store,Office Supplies,Printer Paper,6,29.79,178.74,65.42
2024-12-04,East,Online,Office Supplies,Printer Paper,16,29.43,470.88,160.26
2024-12-04,Central,In-Store,Electronics,Headphones,16,109.66,1754.56,518.95
2024-12-05,West,Online,Office Supplies,Pen Box,1,9.18,9.18,2.01
2024-12-05,North,Online,Electronics,Laptop,23,833.14,19162.22,4352.55
2024-12-05,Central,Online,Furniture,Office Chair,22,461.62,10155.64,2118.47
2024-12-06,South,Online,Office Supplies,Binder Pack,22,18.75,412.5,183.2
2024-12-06,East,In-Store,Electronics,Monitor,10,319.42,3194.2,983.88
2024-12-06,Central,In-Store,Office Supplies,Pen Box,11,18.07,198.77,88.64
2024-12-06,South,Online,Office Supplies,Printer Paper,23,18.78,431.94,140.7
2024-12-06,West,In-Store,Electronics,Smartphone,16,411.05,6576.8,2023.04
2024-12-06,Central,Online,Furniture,Bookshelf,5,222.4,1112.0,550.34
2024-12-07,South,Online,Furniture,Desk,18,552.85,9951.3,1991.48
2024-12-07,North,Online,Furniture,Desk,19,640.82,12175.58,4428.74
2024-12-07,West,Distributor,Electronics,Smartphone,8,757.83,6062.64,2522.76
2024-12-07,North,Online,Furniture,Office Chair,21,369.43,7758.03,3049.27
2024-12-07,East,In-Store,Furniture,Desk,17,369.84,6287.28,1693.18
2024-12-08,South,Online,Office Supplies,Stapler,16,7.29,116.64,28.71
2024-12-08,North,In-Store,Electronics,Smartphone,12,1056.21,12674.52,3583.57
2024-12-09,East,In-Store,Furniture,Bookshelf,1,225.39,225.39,103.85
2024-12-09,South,Distributor,Furniture,Bookshelf,17,110.6,1880.2,796.22
2024-12-09,North,Online,Office Supplies,Stapler,5,12.16,60.8,27.44
2024-12-09,South,Online,Office Supplies,Stapler,1,5.67,5.67,2.71
2024-12-09,North,Online,Electronics,Laptop,23,2332.72,53652.56,24804.44
2024-12-09,North,Online,Electronics,Laptop,13,986.2,12820.6,4980.66
2024-12-10,South,Distributor,Office Supplies,Printer Paper,6,16.94,101.64,42.31
2024-12-10,Central,Online,Furniture,Office Chair,10,137.02,1370.2,510.06
2024-12-10,South,In-Store,Furniture,Desk,15,264.04,3960.6,1519.99
2024-12-10,East,In-Store,Office Supplies,Pen Box,19,6.18,117.42,43.69
2024-12-10,West,Online,Furniture,Desk,4,752.85,3011.4,1415.12
2024-12-11,South,Online,Furniture,Bookshelf,23,81.77,1880.71,515.21
2024-12-11,Central,Online,Office Supplies,Pen Box,1,9.67,9.67,3.09
2024-12-11,South,Online,Electronics,Monitor,18,421.74,7591.32,2469.59
2024-12-11,Central,In-Store,Furniture,Bookshelf,4,104.87,419.48,128.42
2024-12-12,East,In-Store,Office Supplies,Printer Paper,2,19.63,39.26,12.9
2024-12-13,North,Online,Office Supplies,Binder Pack,24,17.01,408.24,87.01
2024-12-13,South,Online,Office Supplies,Printer Paper,23,26.83,617.09,291.62
2024-12-13,East,Online,Furniture,Bookshelf,14,181.16,2536.24,1072.86
2024-12-14,Central,Online,Electronics,Laptop,9,2160.18,19441.62,9679.52
2024-12-14,North,Online,Electronics,Smartphone,11,589.46,6484.06,2656.87
2024-12-14,East,In-Store,Furniture,Office Chair,6,350.23,2101.38,892.9
2024-12-15,North,In-Store,Electronics,Smartphone,3,982.99,2948.97,1244.77
2024-12-15,West,Online,Furniture,Bookshelf,21,129.6,2721.6,640.77
2024-12-16,Central,Online,Electronics,Laptop,15,1970.06,29550.9,12213.41
2024-12-16,North,Online,Furniture,Office Chair,13,492.61,6403.93,1825.13
2024-12-16,North,Online,Furniture,Office Chair,21,202.74,4257.54,1940.53
2024-12-17,West,In-Store,Office Supplies,Pen Box,20,8.71,174.2,66.52
2024-12-17,East,In-Store,Office Supplies,Stapler,5,5.59,27.95,10.31
2024-12-17,Central,In-Store,Office Supplies,Binder Pack,8,33.92,271.36,110.34
2024-12-17,West,In-Store,Electronics,Headphones,16,274.21,4387.36,2144.45
2024-12-18,East,Online,Office Supplies,Printer Paper,20,18.76,375.2,173.09
2024-12-18,Central,Online,Office Supplies,Printer Paper,14,23.89,334.46,81.64
2024-12-18,Central,In-Store,Furniture,Office Chair,11,147.38,1621.18,577.99
2024-12-19,North,Online,Office Supplies,Printer Paper,1,27.59,27.59,12.21
2024-12-19,West,Online,Office Supplies,Printer Paper,21,10.81,227.01,80.1
2024-12-20,West,Online,Office Supplies,Printer Paper,16,19.19,307.04,96.06
2024-12-20,East,Online,Electronics,Headphones,8,296.72,2373.76,1164.4
2024-12-20,East,Online,Furniture,Office Chair,18,483.06,8695.08,2673.36
2024-12-21,Central,In-Store,Office Supplies,Binder Pack,24,24.44,586.56,199.84
2024-12-21,Central,Online,Office Supplies,Binder Pack,7,38.39,268.73,112.28
